route_id,service_id,trip_id,trip_headsign,trip_short_name
1275000700001,000237,22750007271328,T-Centralen Spårv,null
1275000700001,000237,22750007271381,T-Centralen Spårv,null
1275000700001,000237,22750007271450,T-Centralen Spårv,null
1275000700001,000237,22750007271503,T-Centralen Spårv,null
1275000700001,000237,22750007271556,T-Centralen Spårv,null
1275000700001,000237,22750007271609,T-Centralen Spårv,null
1275000700001,000237,22750007271662,T-Centralen Spårv,null
1275000700001,000237,22750007271729,T-Centralen Spårv,null
1275000700001,000237,22750007271782,T-Centralen Spårv,null
1275000700001,000237,22750007271835,T-Centralen Spårv,null
1275000700001,000237,22750007271888,T-Centralen Spårv,null
1275000700001,000237,22750007271941,T-Centralen Spårv,null
1275000700001,000237,22750007272010,T-Centralen Spårv,null
1275000700001,000237,22750007272063,T-Centralen Spårv,null
1275000700001,000237,22750007272133,T-Centralen Spårv,null
1275000700001,000237,22750007272186,T-Centralen Spårv,null
1275000700001,000237,22750007272239,T-Centralen Spårv,null
1275000700001,000237,22750007272306,T-Centralen Spårv,null
1275000700001,000237,22750007272361,T-Centralen Spårv,null
1275000700001,000237,22750007274033,T-Centralen Spårv,null
1275000700001,000237,22750007274100,T-Centralen Spårv,null
1275000700001,000237,22750007274153,T-Centralen Spårv,null
1275000700001,000237,22750007274206,T-Centralen Spårv,null
1275000700001,000237,22750007274259,T-Centralen Spårv,null
1275000700001,000237,22750007274312,T-Centralen Spårv,null
1275000700001,000237,22750007274379,T-Centralen Spårv,null
1275000700001,000237,22750007274432,T-Centralen Spårv,null
1275000700001,000238,22750007273657,T-Centralen Spårv,null
1275000700001,000238,22750007273718,T-Centralen Spårv,null
1275000700001,000238,22750007273795,T-Centralen Spårv,null
1275000700001,000238,22750007273856,T-Centralen Spårv,null
1275000700001,000238,22750007273917,T-Centralen Spårv,null
1275000700001,000238,22750007273976,T-Centralen Spårv,null
1275000700001,000238,22750007272416,T-Centralen Spårv,null
1275000700001,000238,22750007272991,T-Centralen Spårv,null
1275000700001,000238,22750007273397,T-Centralen Spårv,null
1275000700001,000238,22750007273474,T-Centralen Spårv,null
1275000700001,000238,22750007273535,T-Centralen Spårv,null
1275000700001,000238,22750007273596,T-Centralen Spårv,null
1275000700001,000239,22750007273331,T-Centralen Spårv,null
1275000700001,000239,22750007273357,T-Centralen Spårv,null
1275006500001,000148,22750065741340,ArkDes/Moderna museet,null
1275006500001,000148,22750065741311,ArkDes/Moderna museet,null
1275006500001,000148,22750065741615,ArkDes/Moderna museet,null
1275006500001,000148,22750065742901,ArkDes/Moderna museet,null
1275006500001,000148,22750065743572,ArkDes/Moderna museet,null
1275006500001,000148,22750065741677,ArkDes/Moderna museet,null
1275006500001,000148,22750065741739,ArkDes/Moderna museet,null
1275006500001,000148,22750065741801,ArkDes/Moderna museet,null
1275006500001,000148,22750065742962,ArkDes/Moderna museet,null
1275006500001,000148,22750065743511,ArkDes/Moderna museet,null
1275006500001,000148,22750065741524,ArkDes/Moderna museet,null
1275006500001,000148,22750065741553,ArkDes/Moderna museet,null
1275006500001,000148,22750065741925,ArkDes/Moderna museet,null
1275006500001,000148,22750065741986,ArkDes/Moderna museet,null
1275006500001,000148,22750065742047,ArkDes/Moderna museet,null
1275006500001,000148,22750065742108,ArkDes/Moderna museet,null
1275006500001,000148,22750065742169,ArkDes/Moderna museet,null
1275006500001,000148,22750065742230,ArkDes/Moderna museet,null
1275006500001,000148,22750065742291,ArkDes/Moderna museet,null
1275006500001,000148,22750065742352,ArkDes/Moderna museet,null
1275006500001,000148,22750065742413,ArkDes/Moderna museet,null
1275006500001,000148,22750065742474,ArkDes/Moderna museet,null
1275006500001,000148,22750065742535,ArkDes/Moderna museet,null
1275006500001,000148,22750065742596,ArkDes/Moderna museet,null
1275006500001,000148,22750065742657,ArkDes/Moderna museet,null
1275006500001,000148,22750065742718,ArkDes/Moderna museet,null
1275006500001,000148,22750065742779,ArkDes/Moderna museet,null
1275006500001,000148,22750065742840,ArkDes/Moderna museet,null
1275006500001,000148,22750065741462,ArkDes/Moderna museet,null
1275006500001,000148,22750065741863,ArkDes/Moderna museet,null
1275006500001,000148,22750065741401,ArkDes/Moderna museet,null
1275006500001,000148,22750065743023,ArkDes/Moderna museet,null
1275006500001,000148,22750065743084,ArkDes/Moderna museet,null
1275006500001,000148,22750065743145,ArkDes/Moderna museet,null
1275006500001,000148,22750065743206,ArkDes/Moderna museet,null
1275006500001,000148,22750065743267,ArkDes/Moderna museet,null
1275006500001,000148,22750065743328,ArkDes/Moderna museet,null
1275006500001,000148,22750065743389,ArkDes/Moderna museet,null
1275006500001,000148,22750065743450,ArkDes/Moderna museet,null
1275006500001,000148,22750065743694,ArkDes/Moderna museet,null
1275006500001,000148,22750065743755,ArkDes/Moderna museet,null
1275006500001,000148,22750065743909,ArkDes/Moderna museet,null
1275006500001,000148,22750065743970,ArkDes/Moderna museet,null
1275006500001,000148,22750065744032,ArkDes/Moderna museet,null
1275006500001,000148,22750065743633,ArkDes/Moderna museet,null
1275006500001,000148,22750065743848,ArkDes/Moderna museet,null
1275006500001,000352,22750065744127,Stockholm C Klarabergsviadukte,null
1275006500001,000352,22750065744151,Stockholm C Klarabergsviadukte,null
1275006500001,000152,22750065740099,Fredhäll,null
1275006500001,000148,22750065741369,Fredhäll,null
1275006500001,000148,22750065741430,Fredhäll,null
1275006500001,000152,22750065741491,Fredhäll,null
1275006500001,000148,22750065743662,Fredhäll,null
1275006500001,000152,22750065741582,Fredhäll,null
1275006500001,000152,22750065741644,Fredhäll,null
1275006500001,000152,22750065741706,Fredhäll,null
1275006500001,000152,22750065741768,Fredhäll,null
1275006500001,000152,22750065741830,Fredhäll,null
1275006500001,000148,22750065741954,Fredhäll,null
1275006500001,000148,22750065742015,Fredhäll,null
1275006500001,000148,22750065742076,Fredhäll,null
1275006500001,000148,22750065742137,Fredhäll,null
1275006500001,000148,22750065742198,Fredhäll,null
1275006500001,000148,22750065742259,Fredhäll,null
1275006500001,000148,22750065742320,Fredhäll,null
1275006500001,000148,22750065742381,Fredhäll,null
1275006500001,000148,22750065742442,Fredhäll,null
1275006500001,000148,22750065743723,Fredhäll,null
1275006500001,000148,22750065743784,Fredhäll,null
1275006500001,000148,22750065743816,Fredhäll,null
1275006500001,000152,22750065741892,Fredhäll,null
1275006500001,000148,22750065742686,Fredhäll,null
1275006500001,000148,22750065742747,Fredhäll,null
1275006500001,000148,22750065742808,Fredhäll,null
1275006500001,000148,22750065742869,Fredhäll,null
1275006500001,000148,22750065742930,Fredhäll,null
1275006500001,000148,22750065742503,Fredhäll,null
1275006500001,000148,22750065742564,Fredhäll,null
1275006500001,000148,22750065742625,Fredhäll,null
1275006500001,000148,22750065742991,Fredhäll,null
1275006500001,000148,22750065743052,Fredhäll,null
1275006500001,000148,22750065743113,Fredhäll,null
1275006500001,000148,22750065743174,Fredhäll,null
1275006500001,000148,22750065743235,Fredhäll,null
1275006500001,000148,22750065743296,Fredhäll,null
1275006500001,000148,22750065743357,Fredhäll,null
1275006500001,000148,22750065743418,Fredhäll,null
1275006500001,000148,22750065743479,Fredhäll,null
1275006500001,000148,22750065743877,Fredhäll,null
1275006500001,000152,22750065744061,Fredhäll,null
1275006500001,000152,22750065744094,Fredhäll,null
1275006500001,000148,22750065743938,Fredhäll,null
1275006500001,000152,22750065743999,Fredhäll,null
1275006500001,000148,22750065743540,Fredhäll,null
1275006500001,000148,22750065743601,Fredhäll,null
1275000300001,000015,22750003158263,Södersjukhuset,null
1275000300001,000056,22750003158321,Södersjukhuset,null
1275000300001,000056,22750003158379,Södersjukhuset,null
1275000300001,000015,22750003157857,Södersjukhuset,null
1275000300001,000015,22750003157886,Södersjukhuset,null
1275000300001,000015,22750003158205,Södersjukhuset,null
1275000300001,000012,22750003160767,Södersjukhuset,null
1275000300001,000012,22750003160825,Södersjukhuset,null
1275000300001,000012,22750003160883,Södersjukhuset,null
1275000300001,000012,22750003160941,Södersjukhuset,null
1275000300001,000012,22750003160970,Södersjukhuset,null
1275000300001,000012,22750003160999,Södersjukhuset,null
1275000300001,000012,22750003161057,Södersjukhuset,null
1275000300001,000012,22750003161115,Södersjukhuset,null
1275000300001,000012,22750003161173,Södersjukhuset,null
1275000300001,000056,22750003158611,Södersjukhuset,null
1275000300001,000056,22750003158669,Södersjukhuset,null
1275000300001,000056,22750003158727,Södersjukhuset,null
1275000300001,000056,22750003158785,Södersjukhuset,null
1275000300001,000056,22750003158814,Södersjukhuset,null
1275000300001,000056,22750003158872,Södersjukhuset,null
1275000300001,000056,22750003158930,Södersjukhuset,null
1275000300001,000056,22750003158988,Södersjukhuset,null
1275000300001,000056,22750003159046,Södersjukhuset,null
1275000300001,000012,22750003161380,Södersjukhuset,null
1275000300001,000012,22750003161409,Södersjukhuset,null
1275000300001,000056,22750003158437,Södersjukhuset,null
1275000300001,000056,22750003158495,Södersjukhuset,null
1275000300001,000056,22750003158553,Södersjukhuset,null
1275000300001,000056,22750003159104,Södersjukhuset,null
1275000300001,000056,22750003159162,Södersjukhuset,null
1275000300001,000012,22750003160709,Södersjukhuset,null
1275000300001,000015,22750003157799,Södersjukhuset,null
1275000300001,000056,22750003159220,Södersjukhuset,null
1275000300001,000056,22750003159278,Södersjukhuset,null
1275000300001,000056,22750003159336,Södersjukhuset,null
1275000300001,000056,22750003159394,Södersjukhuset,null
1275000300001,000056,22750003159452,Södersjukhuset,null
1275000300001,000056,22750003159510,Södersjukhuset,null
1275000300001,000056,22750003159568,Södersjukhuset,null
1275000300001,000012,22750003161351,Södersjukhuset,null
1275000300001,000012,22750003160593,Södersjukhuset,null
1275000300001,000012,22750003160651,Södersjukhuset,null
1275000300001,000056,22750003159771,Södersjukhuset,null
1275000300001,000056,22750003159829,Södersjukhuset,null
1275000300001,000012,22750003160158,Södersjukhuset,null
1275000300001,000012,22750003160187,Södersjukhuset,null
1275000300001,000012,22750003160245,Södersjukhuset,null
1275000300001,000012,22750003160332,Södersjukhuset,null
1275000300001,000056,22750003156397,Södersjukhuset,null
1275000300001,000056,22750003159626,Södersjukhuset,null
1275000300001,000056,22750003159684,Södersjukhuset,null
1275000300001,000056,22750003159742,Södersjukhuset,null
1275000300001,000012,22750003160419,Södersjukhuset,null
1275000300001,000012,22750003160477,Södersjukhuset,null
1275000300001,000056,22750003156959,Södersjukhuset,null
1275000300001,000056,22750003154425,Södersjukhuset,null
1275000300001,000056,22750003154483,Södersjukhuset,null
1275000300001,000056,22750003154541,Södersjukhuset,null
1275000300001,000056,22750003154570,Södersjukhuset,null
1275000300001,000056,22750003154628,Södersjukhuset,null
1275000300001,000056,22750003154686,Södersjukhuset,null
1275000300001,000056,22750003154744,Södersjukhuset,null
1275000300001,000056,22750003154802,Södersjukhuset,null
1275000300001,000056,22750003154860,Södersjukhuset,null
1275000300001,000056,22750003154918,Södersjukhuset,null
1275000300001,000056,22750003154976,Södersjukhuset,null
1275000300001,000056,22750003155034,Södersjukhuset,null
1275000300001,000056,22750003155092,Södersjukhuset,null
1275000300001,000056,22750003155150,Södersjukhuset,null
1275000300001,000056,22750003155208,Södersjukhuset,null
1275000300001,000056,22750003155266,Södersjukhuset,null
1275000300001,000056,22750003154135,Södersjukhuset,null
1275000300001,000056,22750003154193,Södersjukhuset,null
1275000300001,000056,22750003154251,Södersjukhuset,null
1275000300001,000056,22750003154309,Södersjukhuset,null
1275000300001,000056,22750003154367,Södersjukhuset,null
1275000300001,000056,22750003153990,Södersjukhuset,null
1275000300001,000056,22750003153178,Södersjukhuset,null
1275000300001,000056,22750003153236,Södersjukhuset,null
1275000300001,000056,22750003153294,Södersjukhuset,null
1275000300001,000056,22750003153700,Södersjukhuset,null
1275000300001,000056,22750003153758,Södersjukhuset,null
1275000300001,000056,22750003153816,Södersjukhuset,null
1275000300001,000056,22750003153874,Södersjukhuset,null
1275000300001,000056,22750003153932,Södersjukhuset,null
1275000300001,000056,22750003153584,Södersjukhuset,null
1275000300001,000056,22750003153642,Södersjukhuset,null
1275000300001,000056,22750003153120,Södersjukhuset,null
1275000300001,000056,22750003155614,Södersjukhuset,null
1275000300001,000056,22750003155672,Södersjukhuset,null
1275000300001,000056,22750003155730,Södersjukhuset,null
1275000300001,000056,22750003155788,Södersjukhuset,null
1275000300001,000056,22750003155846,Södersjukhuset,null
1275000300001,000056,22750003155904,Södersjukhuset,null
1275000300001,000056,22750003155962,Södersjukhuset,null
1275000300001,000056,22750003156020,Södersjukhuset,null
1275000300001,000056,22750003156078,Södersjukhuset,null
1275000300001,000056,22750003156165,Södersjukhuset,null
1275000300001,000056,22750003156223,Södersjukhuset,null
1275000300001,000056,22750003156281,Södersjukhuset,null
1275000300001,000056,22750003156339,Södersjukhuset,null
1275000300001,000056,22750003155324,Södersjukhuset,null
1275000300001,000056,22750003155382,Södersjukhuset,null
1275000300001,000056,22750003155440,Södersjukhuset,null
1275000300001,000056,22750003155498,Södersjukhuset,null
1275000300001,000056,22750003155556,Södersjukhuset,null
1275000300001,000012,22750003160361,Södersjukhuset,null
1275000300001,000015,22750003157944,Södersjukhuset,null
1275000300001,000075,22750003159947,Södersjukhuset,null
1275000300001,000056,22750003152569,Södersjukhuset,null
1275000300001,000075,22750003159887,Södersjukhuset,null
1275000300001,000056,22750003152627,Södersjukhuset,null
1275000300001,000056,22750003152685,Södersjukhuset,null
1275000300001,000077,22750003160007,Södersjukhuset,null
1275000300001,000077,22750003160067,Södersjukhuset,null
1275000300001,000077,22750003160127,Södersjukhuset,null
1275000300001,000056,22750003152743,Södersjukhuset,null
1275000300001,000056,22750003152801,Södersjukhuset,null
1275000300001,000056,22750003152859,Södersjukhuset,null
1275000300001,000056,22750003152511,Södersjukhuset,null
1275000300001,000056,22750003153352,Södersjukhuset,null
1275000300001,000056,22750003153062,Södersjukhuset,null
1275000300001,000056,22750003154048,Södersjukhuset,null
1275000300001,000056,22750003153410,Södersjukhuset,null
1275000300001,000056,22750003154106,Södersjukhuset,null
1275000300001,000056,22750003153468,Södersjukhuset,null
1275000300001,000056,22750003153526,Södersjukhuset,null
1275000300001,000056,22750003152917,Södersjukhuset,null
1275000300001,000056,22750003153004,Södersjukhuset,null
1275000300001,000094,22750003118979,Södersjukhuset,null
1275000300001,000094,22750003119059,Södersjukhuset,null
1275000300001,000094,22750003119311,Södersjukhuset,null
1275000300001,000080,22750003118931,Södersjukhuset,null
1275000300001,000080,22750003118943,Södersjukhuset,null
1275000300001,000080,22750003118955,Södersjukhuset,null
1275000300001,000080,22750003118967,Södersjukhuset,null
1275000300001,000094,22750003119695,Södersjukhuset,null
1275000300001,000080,22750003119581,Södersjukhuset,null
1275000300001,000080,22750003148378,Karolinska sjukhuset norra,null
1275000300001,000094,22750003148392,Karolinska sjukhuset norra,null
1275000300001,000080,22750003148364,Karolinska sjukhuset norra,null
1275000300001,000080,22750003148406,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158756,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158843,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158901,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158959,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159017,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159075,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159133,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159191,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159249,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159307,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159365,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159423,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158350,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158408,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158466,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158524,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158582,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158640,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158698,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161231,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161260,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161289,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158089,Karolinska sjukhuset norra,null
1275000300001,000069,22750003161318,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161202,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160680,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160738,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160796,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160854,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160912,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161028,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161086,Karolinska sjukhuset norra,null
1275000300001,000012,22750003161144,Karolinska sjukhuset norra,null
1275000300001,000015,22750003157480,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154657,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154715,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154773,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154831,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154889,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154947,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155005,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158292,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158234,Karolinska sjukhuset norra,null
1275000300001,000056,22750003158147,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160216,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160274,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160303,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160390,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160448,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160506,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160535,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160564,Karolinska sjukhuset norra,null
1275000300001,000012,22750003160622,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159655,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159713,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159800,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159858,Karolinska sjukhuset norra,null
1275000300001,000067,22750003160038,Karolinska sjukhuset norra,null
1275000300001,000067,22750003160098,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159539,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159597,Karolinska sjukhuset norra,null
1275000300001,000056,22750003159481,Karolinska sjukhuset norra,null
1275000300001,000015,22750003156252,Karolinska sjukhuset norra,null
1275000300001,000015,22750003156310,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154338,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154396,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154454,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154512,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154599,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155063,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155121,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155179,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155237,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155295,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155353,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155411,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155469,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155527,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155585,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155643,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155701,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155759,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155817,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155875,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155933,Karolinska sjukhuset norra,null
1275000300001,000056,22750003155991,Karolinska sjukhuset norra,null
1275000300001,000056,22750003156049,Karolinska sjukhuset norra,null
1275000300001,000056,22750003156107,Karolinska sjukhuset norra,null
1275000300001,000056,22750003156136,Karolinska sjukhuset norra,null
1275000300001,000056,22750003156194,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154077,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154164,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154222,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154280,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152975,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153033,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153091,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153729,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153787,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153845,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153903,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153555,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153613,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153671,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153149,Karolinska sjukhuset norra,null
1275000300001,000015,22750003156426,Karolinska sjukhuset norra,null
1275000300001,000015,22750003156488,Karolinska sjukhuset norra,null
1275000300001,000015,22750003156368,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152540,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152598,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152656,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152714,Karolinska sjukhuset norra,null
1275000300001,000075,22750003159917,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152772,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152482,Karolinska sjukhuset norra,null
1275000300001,000075,22750003159977,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153207,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153323,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153381,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153439,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153497,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152888,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152946,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153265,Karolinska sjukhuset norra,null
1275000300001,000056,22750003153961,Karolinska sjukhuset norra,null
1275000300001,000056,22750003154019,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152830,Karolinska sjukhuset norra,null
1275000300001,000056,22750003152456,Karolinska sjukhuset norra,null
1275007700001,000013,22750077822629,Liljeholmen T-bana,null
1275007700001,000366,22750077822755,Liljeholmen T-bana,null
1275007700001,000366,22750077822778,Liljeholmen T-bana,null
1275007700001,000367,22750077824919,Liljeholmen T-bana,null
1275007700001,000368,22750077825283,Liljeholmen T-bana,null
1275007700001,000368,22750077825331,Liljeholmen T-bana,null
1275007700001,000368,22750077825403,Liljeholmen T-bana,null
1275007700001,000368,22750077825452,Liljeholmen T-bana,null
1275007700001,000368,22750077825500,Liljeholmen T-bana,null
1275007700001,000368,22750077825572,Liljeholmen T-bana,null
1275007700001,000366,22750077823435,Liljeholmen T-bana,null
1275007700001,000366,22750077827012,Liljeholmen T-bana,null
1275007700001,000369,22750077825380,Liljeholmen T-bana,null
1275007700001,000370,22750077823458,Liljeholmen T-bana,null
1275007700001,000013,22750077822652,Liljeholmen T-bana,null
1275007700001,000368,22750077825137,Liljeholmen T-bana,null
1275007700001,000013,22750077823793,Liljeholmen T-bana,null
1275007700001,000368,22750077822867,Liljeholmen T-bana,null
1275007700001,000368,22750077822891,Liljeholmen T-bana,null
1275007700001,000368,22750077822915,Liljeholmen T-bana,null
1275007700001,000368,22750077825694,Liljeholmen T-bana,null
1275007700001,000148,22750077822675,Liljeholmen T-bana,null
1275007700001,000373,22750077827554,Liljeholmen T-bana,null
1275007700001,000373,22750077827575,Liljeholmen T-bana,null
1275007700001,000373,22750077827830,Liljeholmen T-bana,null
1275007700001,000366,22750077822939,Liljeholmen T-bana,null
1275007700001,000366,22750077822962,Liljeholmen T-bana,null
1275007700001,000366,22750077822985,Liljeholmen T-bana,null
1275007700001,000366,22750077823008,Liljeholmen T-bana,null
1275007700001,000366,22750077823031,Liljeholmen T-bana,null
1275007700001,000366,22750077825863,Liljeholmen T-bana,null
1275007700001,000369,22750077825840,Liljeholmen T-bana,null
1275007700001,000013,22750077824038,Liljeholmen T-bana,null
1275007700001,000368,22750077824355,Liljeholmen T-bana,null
1275007700001,000368,22750077826656,Liljeholmen T-bana,null
1275007700001,000373,22750077824334,Liljeholmen T-bana,null
1275007700001,000373,22750077827617,Liljeholmen T-bana,null
1275007700001,000373,22750077827638,Liljeholmen T-bana,null
1275007700001,000373,22750077827659,Liljeholmen T-bana,null
1275007700001,000369,22750077823630,Liljeholmen T-bana,null
1275007700001,000148,22750077823882,Liljeholmen T-bana,null
1275007700001,000369,22750077826344,Liljeholmen T-bana,null
1275007700001,000373,22750077827596,Liljeholmen T-bana,null
1275007700001,000373,22750077827809,Liljeholmen T-bana,null
1275007700001,000013,22750077824125,Liljeholmen T-bana,null
1275007700001,000148,22750077823528,Liljeholmen T-bana,null
1275007700001,000368,22750077826780,Liljeholmen T-bana,null
1275007700001,000369,22750077826439,Liljeholmen T-bana,null
1275007700001,000148,22750077823905,Liljeholmen T-bana,null
1275007700001,000013,22750077824061,Liljeholmen T-bana,null
1275007700001,000006,22750077824474,Liljeholmen T-bana,null
1275007700001,000368,22750077825792,Liljeholmen T-bana,null
1275007700001,000366,22750077823054,Liljeholmen T-bana,null
1275007700001,000366,22750077823077,Liljeholmen T-bana,null
1275007700001,000366,22750077823100,Liljeholmen T-bana,null
1275007700001,000366,22750077823123,Liljeholmen T-bana,null
1275007700001,000366,22750077823146,Liljeholmen T-bana,null
1275007700001,000368,22750077824379,Liljeholmen T-bana,null
1275007700001,000373,22750077827767,Liljeholmen T-bana,null
1275007700001,000373,22750077827788,Liljeholmen T-bana,null
1275007700001,000368,22750077825596,Liljeholmen T-bana,null
1275007700001,000373,22750077827851,Liljeholmen T-bana,null
1275007700001,000366,22750077823169,Liljeholmen T-bana,null
1275007700001,000366,22750077823192,Liljeholmen T-bana,null
1275007700001,000366,22750077823215,Liljeholmen T-bana,null
1275007700001,000369,22750077823584,Liljeholmen T-bana,null
1275007700001,000369,22750077823607,Liljeholmen T-bana,null
1275007700001,000369,22750077825235,Liljeholmen T-bana,null
1275007700001,000366,22750077822580,Fridhemsplan T-bana,null
1275007700001,000369,22750077825015,Karolinska sjukhuset norra,null
1275007700001,000013,22750077823745,Karolinska sjukhuset norra,null
1275007700001,000148,22750077823858,Karolinska sjukhuset norra,null
1275007700001,000368,22750077825039,Karolinska sjukhuset norra,null
1275007700001,000368,22750077825112,Karolinska sjukhuset norra,null
1275007700001,000366,22750077825886,Karolinska sjukhuset norra,null
1275007700001,000366,22750077826150,Karolinska sjukhuset norra,null
1275007700001,000366,22750077826174,Karolinska sjukhuset norra,null
1275007700001,000366,22750077826198,Karolinska sjukhuset norra,null
1275007700001,000366,22750077826391,Karolinska sjukhuset norra,null
1275007700001,000369,22750077825064,Karolinska sjukhuset norra,null
1275007700001,000369,22750077825161,Karolinska sjukhuset norra,null
1275007700001,000369,22750077826222,Karolinska sjukhuset norra,null
1275007700001,000369,22750077826283,Karolinska sjukhuset norra,null
1275007700001,000369,22750077826367,Karolinska sjukhuset norra,null
1275007700001,000373,22750077827532,Karolinska sjukhuset norra,null
1275007700001,000368,22750077825644,Karolinska sjukhuset norra,null
